number,times_testified,times_lied,truth_score
6999,8001.0,296.0,0.9630046244219472
7000,8000.0,287.0,0.964125
7001,7999.0,291.0,0.9636204525565696
7002,7998.0,290.0,0.9637409352338084
7003,7997.0,303.0,0.9621107915468301
7004,7996.0,287.0,0.9641070535267634
7005,7995.0,291.0,0.9636022514071294
7006,7994.0,289.0,0.9638478859144358
7007,7993.0,272.0,0.9659702239459527
7008,7992.0,287.0,0.9640890890890891
7009,7991.0,296.0,0.9629583281191341
7010,7990.0,292.0,0.9634543178973717
7011,7989.0,287.0,0.9640756039554388
7012,7988.0,272.0,0.9659489233850777
7013,7987.0,283.0,0.9645674220608489
7014,7986.0,289.0,0.9638116704232407
7015,7985.0,289.0,0.9638071383844709
7016,7984.0,295.0,0.9630511022044088
7017,7983.0,293.0,0.9632970061380434
7018,7982.0,280.0,0.9649210724129291
7019,7981.0,305.0,0.961784237564215
7020,7980.0,284.0,0.9644110275689223
7021,7979.0,283.0,0.9645318962275975
7022,7978.0,291.0,0.9635246929054901
7023,7977.0,287.0,0.9640215619907233
7024,7976.0,291.0,0.9635155466399198
7025,7975.0,291.0,0.9635109717868339
7026,7974.0,276.0,0.9653875094055681
7027,7973.0,292.0,0.9633763953342531
7028,7972.0,276.0,0.9653788258906172
7029,7971.0,282.0,0.9646217538577343
7030,7970.0,282.0,0.9646173149309912
7031,7969.0,276.0,0.9653657924457272
7032,7968.0,276.0,0.9653614457831325
7033,7967.0,277.0,0.965231580268608
7034,7966.0,295.0,0.9629676123524982
7035,7965.0,295.0,0.962962962962963
7036,7964.0,290.0,0.9635861376192868
7037,7963.0,306.0,0.9615722717568755
7038,7962.0,284.0,0.9643305702084903
7039,7961.0,288.0,0.9638236402462003
7040,7960.0,287.0,0.9639447236180905
7041,7959.0,284.0,0.9643171252669933
7042,7958.0,287.0,0.9639356622266901
7043,7957.0,290.0,0.9635541033052658
7044,7956.0,300.0,0.9622926093514329
7045,7955.0,278.0,0.9650534255185418
7046,7954.0,294.0,0.9630374654262006
7047,7953.0,287.0,0.9639129888092544
7048,7952.0,279.0,0.9649144869215291
7049,7951.0,286.0,0.9640296818010313
7050,7950.0,287.0,0.9638993710691823
7051,7949.0,291.0,0.963391621587621
7052,7948.0,285.0,0.9641419224962254
7053,7947.0,278.0,0.965018245878948
7054,7946.0,277.0,0.965139692927259
7055,7945.0,272.0,0.965764631843927
7056,7944.0,158.0,0.980110775427996
7057,7943.0,283.0,0.9643711444038776
7058,7942.0,286.0,0.96398891966759
7059,7941.0,308.0,0.9612139529026571
7060,7940.0,277.0,0.9651133501259446
7061,7939.0,277.0,0.9651089557878826
7062,7938.0,274.0,0.9654824892920131
7063,7937.0,288.0,0.9637142497165175
7064,7936.0,282.0,0.9644657258064516
7065,7935.0,278.0,0.9649653434152489
7066,7934.0,273.0,0.9655911267960675
7067,7933.0,288.0,0.9636959536114963
7068,7932.0,260.0,0.9672213817448311
7069,7931.0,298.0,0.9624259235909721
7070,7930.0,289.0,0.9635561160151324
7071,7929.0,295.0,0.9627948038844747
7072,7928.0,292.0,0.9631685166498486
7073,7927.0,293.0,0.9630377191875867
7074,7926.0,277.0,0.9650517284885188
7075,7925.0,286.0,0.9639116719242902
7076,7924.0,294.0,0.9628975265017667
7077,7923.0,287.0,0.9637763473431781
7078,7922.0,276.0,0.9651603130522596
7079,7921.0,283.0,0.9642721878550689
7080,7920.0,274.0,0.9654040404040404
7081,7919.0,286.0,0.9638843288293977
7082,7918.0,286.0,0.9638797676180854
7083,7917.0,293.0,0.9629910319565492
7084,7916.0,281.0,0.9645022738756948
7085,7915.0,276.0,0.9651295009475679
7086,7914.0,282.0,0.9643669446550417
7087,7913.0,288.0,0.9636041956274485
7088,7912.0,295.0,0.9627148634984833
7089,7911.0,283.0,0.9642270256604728
7090,7910.0,275.0,0.9652338811630847
7091,7909.0,294.0,0.9628271589328613
7092,7908.0,284.0,0.9640870005058169
7093,7907.0,281.0,0.9644618692297964
7094,7906.0,308.0,0.9610422463951429
7095,7905.0,290.0,0.9633143580012651
7096,7904.0,292.0,0.9630566801619433
7097,7903.0,306.0,0.9612805263823865
7098,7902.0,298.0,0.9622880283472539
7099,7901.0,295.0,0.9626629540564485
7100,7900.0,284.0,0.9640506329113924
7101,7899.0,300.0,0.9620205089251804
7102,7898.0,292.0,0.9630286148391998
7103,7897.0,275.0,0.9651766493605166
7104,7896.0,286.0,0.9637791286727457
7105,7895.0,284.0,0.9640278657378087
7106,7894.0,295.0,0.9626298454522422
7107,7893.0,276.0,0.9650323071075637
7108,7892.0,262.0,0.9668018246325393
7109,7891.0,288.0,0.9635027246229882
7110,7890.0,288.0,0.9634980988593156
7111,7889.0,305.0,0.9613385726961592
7112,7888.0,297.0,0.9623478701825557
7113,7887.0,278.0,0.9647521237479396
7114,7886.0,287.0,0.9636063910727872
7115,7885.0,284.0,0.9639822447685479
7116,7884.0,288.0,0.9634703196347032
7117,7883.0,273.0,0.9653685145249271
7118,7882.0,280.0,0.9644760213143873
7119,7881.0,283.0,0.9640908514147951
7120,7880.0,297.0,0.9623096446700508
7121,7879.0,288.0,0.9634471379616703
7122,7878.0,268.0,0.965981213505966
7123,7877.0,274.0,0.9652151834454742
7124,7876.0,273.0,0.9653377348908075
7125,7875.0,284.0,0.963936507936508
7126,7874.0,280.0,0.9644399288798577
7127,7873.0,297.0,0.9622761336212371
7128,7872.0,279.0,0.9645579268292683
7129,7871.0,262.0,0.9667132511752001
7130,7870.0,265.0,0.9663278271918678
7131,7869.0,305.0,0.9612403100775194
7132,7868.0,288.0,0.9633960345704118
7133,7867.0,277.0,0.9647896275581543
7134,7866.0,283.0,0.9640223747775235
7135,7865.0,283.0,0.9640178003814367
7136,7864.0,269.0,0.965793489318413
7137,7863.0,270.0,0.965661961083556
7138,7862.0,278.0,0.9646400407021114
7139,7861.0,293.0,0.9627273883729806
7140,7860.0,280.0,0.9643765903307888
7141,7859.0,281.0,0.9642448148619417
7142,7858.0,277.0,0.9647493000763553
7143,7857.0,290.0,0.9630902380043274
7144,7856.0,270.0,0.9656313645621182
7145,7855.0,294.0,0.9625716104392107
7146,7854.0,288.0,0.9633307868601986
7147,7853.0,277.0,0.9647268559786069
7148,7852.0,288.0,0.9633214467651554
7149,7851.0,278.0,0.9645904980257292
7150,7850.0,279.0,0.9644585987261146
7151,7849.0,295.0,0.9624155943432284
7152,7848.0,282.0,0.9640672782874617
7153,7847.0,282.0,0.9640626991206831
7154,7846.0,275.0,0.9649502931430028
7155,7845.0,286.0,0.9635436583811345
7156,7844.0,284.0,0.9637939826619072
7157,7843.0,283.0,0.9639168685451995
7158,7842.0,289.0,0.963147156337669
7159,7841.0,304.0,0.9612294350210432
7160,7840.0,279.0,0.9644132653061225
7161,7839.0,273.0,0.9651741293532339
7162,7838.0,283.0,0.9638938504720592
7163,7837.0,292.0,0.9627408447109863
7164,7836.0,286.0,0.9635017866258295
7165,7835.0,280.0,0.9642629227823867
7166,7834.0,292.0,0.9627265764615778
7167,7833.0,276.0,0.9647644580620451
7168,7832.0,282.0,0.9639938712972421
7169,7831.0,275.0,0.96488315668497
7170,7830.0,294.0,0.9624521072796934
7171,7829.0,283.0,0.9638523438497892
7172,7828.0,285.0,0.9635922330097088
7173,7827.0,285.0,0.9635875814488309
7174,7826.0,275.0,0.9648607206746742
7175,7825.0,294.0,0.9624281150159745
7176,7824.0,292.0,0.962678936605317
7177,7823.0,277.0,0.9645915889045124
7178,7822.0,289.0,0.9630529276399897
7179,7821.0,283.0,0.96381536887866
7180,7820.0,266.0,0.9659846547314578
7181,7819.0,291.0,0.9627829645734749
7182,7818.0,287.0,0.9632898439498593
7183,7817.0,297.0,0.9620058846104643
7184,7816.0,291.0,0.9627686796315251
7185,7815.0,280.0,0.964171465131158
7186,7814.0,273.0,0.9650627079600717
7187,7813.0,289.0,0.9630103673364905
7188,7812.0,277.0,0.9645417306707629
7189,7811.0,290.0,0.9628728715913455
7190,7810.0,280.0,0.9641485275288092
7191,7809.0,271.0,0.9652964528108593
7192,7808.0,281.0,0.9640112704918032
7193,7807.0,294.0,0.9623414884078392
7194,7806.0,274.0,0.964898795798104
7195,7805.0,294.0,0.9623318385650225
7196,7804.0,275.0,0.9647616606868272
7197,7803.0,284.0,0.963603742150455
7198,7802.0,286.0,0.9633427326326582
7199,7801.0,260.0,0.9666709396231252
7200,7800.0,355.0,0.9544871794871795
7201,7799.0,287.0,0.9632004103090139
7202,7798.0,277.0,0.9644780713003334
7203,7797.0,271.0,0.9652430421957163
7204,7796.0,286.0,0.9633145202668035
7205,7795.0,308.0,0.9604874919820398
7206,7794.0,286.0,0.9633051064921735
7207,7793.0,298.0,0.9617605543436417
7208,7792.0,284.0,0.963552361396304
7209,7791.0,279.0,0.9641894493646516
7210,7790.0,277.0,0.9644415917843389
7211,7789.0,302.0,0.9612273719347798
7212,7788.0,282.0,0.9637904468412943
7213,7787.0,272.0,0.9650699884422755
7214,7786.0,293.0,0.9623683534549191
7215,7785.0,274.0,0.9648041104688504
7216,7784.0,267.0,0.9656988694758479
7217,7783.0,280.0,0.9640241552100732
7218,7782.0,274.0,0.9647905422770496
7219,7781.0,300.0,0.9614445444030331
7220,7780.0,291.0,0.9625964010282776
7221,7779.0,272.0,0.965034066075331
7222,7778.0,282.0,0.9637438930316277
7223,7777.0,283.0,0.9636106467789636
7224,7776.0,280.0,0.9639917695473251
7225,7775.0,144.0,0.9814790996784566
7226,7774.0,280.0,0.9639825057885258
7227,7773.0,285.0,0.9633346198379005
7228,7772.0,263.0,0.9661605764282039
7229,7771.0,276.0,0.9644833354780594
7230,7770.0,272.0,0.964993564993565
7231,7769.0,294.0,0.9621572918007466
7232,7768.0,284.0,0.9634397528321318
7233,7767.0,289.0,0.9627912965108794
7234,7766.0,273.0,0.9648467679629152
7235,7765.0,292.0,0.9623953638119768
7236,7764.0,269.0,0.9653529108706852
7237,7763.0,270.0,0.9652196315857272
7238,7762.0,273.0,0.9648286524091729
7239,7761.0,284.0,0.9634067774771292
7240,7760.0,273.0,0.964819587628866
7241,7759.0,269.0,0.9653305838381234
7242,7758.0,260.0,0.9664862077855118
7243,7757.0,291.0,0.9624854969704782
7244,7756.0,286.0,0.9631253223310985
7245,7755.0,295.0,0.961960025789813
7246,7754.0,274.0,0.9646633995357234
7247,7753.0,275.0,0.964529859409261
7248,7752.0,286.0,0.9631062951496387
7249,7751.0,279.0,0.964004644561992
7250,7750.0,285.0,0.9632258064516129
7251,7749.0,292.0,0.9623177184152794
7252,7748.0,282.0,0.9636035105833763
7253,7747.0,286.0,0.9630824835420163
7254,7746.0,273.0,0.9647560030983734
7255,7745.0,285.0,0.9632020658489348
7256,7744.0,277.0,0.9642303719008265
7257,7743.0,285.0,0.9631925610228593
7258,7742.0,268.0,0.9653836218031516
7259,7741.0,288.0,0.9627955044567885
7260,7740.0,277.0,0.9642118863049096
7261,7739.0,291.0,0.9623982426670112
7262,7738.0,274.0,0.9645903334194882
7263,7737.0,284.0,0.9632932661238206
7264,7736.0,279.0,0.9639348500517063
7265,7735.0,276.0,0.9643180349062702
7266,7734.0,287.0,0.9628911300749935
7267,7733.0,280.0,0.9637915427389112
7268,7732.0,287.0,0.9628815312984997
7269,7731.0,282.0,0.9635234769111369
7270,7730.0,288.0,0.9627425614489004
7271,7729.0,272.0,0.9648078664769052
7272,7728.0,262.0,0.9660973084886129
7273,7727.0,277.0,0.9641516759415039
7274,7726.0,280.0,0.963758736733109
7275,7725.0,274.0,0.9645307443365696
7276,7724.0,287.0,0.9628430864836872
7277,7723.0,298.0,0.9614139583063577
7278,7722.0,280.0,0.9637399637399637
7279,7721.0,299.0,0.9612744463152442
7280,7720.0,275.0,0.9643782383419689
7281,7719.0,304.0,0.9606166601891437
7282,7718.0,284.0,0.963202902306297
7283,7717.0,282.0,0.9634573020603862
7284,7716.0,283.0,0.9633229652669777
7285,7715.0,270.0,0.9650032404407
7286,7714.0,291.0,0.9622763806066892
7287,7713.0,284.0,0.9631790483599119
7288,7712.0,273.0,0.964600622406639
7289,7711.0,285.0,0.9630398132537933
7290,7710.0,282.0,0.9634241245136187
7291,7709.0,287.0,0.9627707873913608
7292,7708.0,279.0,0.9638038401660612
7293,7707.0,265.0,0.9656156740625406
7294,7706.0,281.0,0.9635349078640021
7295,7705.0,284.0,0.963140817650876
7296,7704.0,277.0,0.9640446521287642
7297,7703.0,263.0,0.9658574581331949
7298,7702.0,275.0,0.9642949883147235
7299,7701.0,287.0,0.9627321127126347
7300,7700.0,285.0,0.962987012987013
7301,7699.0,261.0,0.9660994934407066
7302,7698.0,279.0,0.9637568199532346
7303,7697.0,283.0,0.9632324282187865
7304,7696.0,263.0,0.9658264033264033
7305,7695.0,264.0,0.9656920077972709
7306,7694.0,264.0,0.9656875487392773
7307,7693.0,277.0,0.9639932406083452
7308,7692.0,284.0,0.9630785231409257
7309,7691.0,275.0,0.9642439214666493
7310,7690.0,281.0,0.9634590377113134
7311,7689.0,279.0,0.963714397190792
7312,7688.0,277.0,0.9639698231009365
7313,7687.0,302.0,0.9607128918954079
7314,7686.0,299.0,0.9610981004423628
7315,7685.0,285.0,0.962914769030579
7316,7684.0,271.0,0.9647319104633003
7317,7683.0,283.0,0.9631654301705063
7318,7682.0,283.0,0.9631606352512366
7319,7681.0,257.0,0.9665408149980471
7320,7680.0,276.0,0.9640625
7321,7679.0,280.0,0.9635369188696445
7322,7678.0,276.0,0.9640531388382392
7323,7677.0,277.0,0.9639181972124528
7324,7676.0,278.0,0.9637832204273059
7325,7675.0,263.0,0.9657328990228013
7326,7674.0,265.0,0.9654678133958822
7327,7673.0,283.0,0.9631174247360876
7328,7672.0,253.0,0.9670229405630866
7329,7671.0,272.0,0.9645417807326294
7330,7670.0,290.0,0.9621903520208605
7331,7669.0,289.0,0.9623158169252836
7332,7668.0,268.0,0.9650495565988524
7333,7667.0,269.0,0.9649145689317856
7334,7666.0,271.0,0.9646490999217323
7335,7665.0,283.0,0.9630789302022179
7336,7664.0,272.0,0.964509394572025
7337,7663.0,269.0,0.9648962547305233
7338,7662.0,284.0,0.9629339598016183
7339,7661.0,287.0,0.9625375277378933
7340,7660.0,276.0,0.9639686684073107
7341,7659.0,278.0,0.9637028332680506
7342,7658.0,286.0,0.9626534343170541
7343,7657.0,275.0,0.9640851508423665
7344,7656.0,272.0,0.9644723092998955
7345,7655.0,268.0,0.9649902024820379
7346,7654.0,294.0,0.9615887117846877
7347,7653.0,275.0,0.9640663791977002
7348,7652.0,272.0,0.9644537375849451
7349,7651.0,283.0,0.9630113710626061
7350,7650.0,285.0,0.9627450980392157
7351,7649.0,273.0,0.9643090600078441
7352,7648.0,287.0,0.9624738493723849
7353,7647.0,284.0,0.9628612527788676
7354,7646.0,285.0,0.96272560816113
7355,7645.0,284.0,0.9628515369522563
7356,7644.0,271.0,0.9645473574045003
7357,7643.0,261.0,0.9658511055868114
7358,7642.0,286.0,0.9625752420832243
7359,7641.0,280.0,0.96335558173014
7360,7640.0,277.0,0.9637434554973822
7361,7639.0,277.0,0.9637387092551382
7362,7638.0,277.0,0.9637339617700968
7363,7637.0,277.0,0.9637292130417703
7364,7636.0,278.0,0.963593504452593
7365,7635.0,258.0,0.9662082514734774
7366,7634.0,264.0,0.9654178674351584
7367,7633.0,276.0,0.9638412157736146
7368,7632.0,280.0,0.9633123689727463
7369,7631.0,272.0,0.9643559166557463
7370,7630.0,278.0,0.963564875491481
7371,7629.0,273.0,0.9642154935116005
7372,7628.0,265.0,0.9652595700052439
7373,7627.0,278.0,0.9635505441195752
7374,7626.0,285.0,0.9626278520849725
7375,7625.0,273.0,0.9641967213114754
7376,7624.0,270.0,0.9645855194123819
7377,7623.0,271.0,0.964449691722419
7378,7622.0,260.0,0.9658882183154027
7379,7621.0,295.0,0.9612911691379085
7380,7620.0,285.0,0.9625984251968503
7381,7619.0,283.0,0.9628560178501115
7382,7618.0,280.0,0.9632449461800998
7383,7617.0,274.0,0.964027832479979
7384,7616.0,289.0,0.9620535714285714
7385,7615.0,273.0,0.9641497045305318
7386,7614.0,275.0,0.9638823220383504
7387,7613.0,283.0,0.962826743727834
7388,7612.0,260.0,0.9658434051497635
7389,7611.0,283.0,0.9628169754302982
7390,7610.0,288.0,0.9621550591327201
7391,7609.0,268.0,0.9647785517150742
7392,7608.0,267.0,0.9649053627760252
7393,7607.0,278.0,0.963454712764559
7394,7606.0,279.0,0.9633184328161978
7395,7605.0,289.0,0.9619986850756082
7396,7604.0,150.0,0.9802735402419779
7397,7603.0,283.0,0.9627778508483493
7398,7602.0,278.0,0.9634306761378585
7399,7601.0,278.0,0.9634258650177608
7400,7600.0,276.0,0.9636842105263158
7401,7599.0,277.0,0.9635478352414791
7402,7598.0,267.0,0.9648591734667018
7403,7597.0,270.0,0.9644596551270238
7404,7596.0,278.0,0.9634017904160084
7405,7595.0,277.0,0.9635286372613562
7406,7594.0,269.0,0.9645772978667368
7407,7593.0,279.0,0.9632556301856974
7408,7592.0,271.0,0.964304531085353
7409,7591.0,269.0,0.9645632986431301
7410,7590.0,288.0,0.9620553359683794
7411,7589.0,282.0,0.9628409540123863
7412,7588.0,269.0,0.9645492883500264
7413,7587.0,272.0,0.9641492025833662
7414,7586.0,264.0,0.9651990508832059
7415,7585.0,272.0,0.9641397495056032
7416,7584.0,271.0,0.9642668776371308
7417,7583.0,283.0,0.9626796782276144
7418,7582.0,271.0,0.9642574518596676
7419,7581.0,299.0,0.9605592929692652
7420,7580.0,264.0,0.9651715039577836
7421,7579.0,283.0,0.9626599815279061
7422,7578.0,280.0,0.9630509369226709
7423,7577.0,284.0,0.962518147023888
7424,7576.0,266.0,0.9648891235480465
7425,7575.0,262.0,0.9654125412541255
7426,7574.0,270.0,0.9643517296012675
7427,7573.0,288.0,0.9619701571371979
7428,7572.0,266.0,0.9648705758055995
7429,7571.0,260.0,0.9656584334962356
7430,7570.0,282.0,0.9627476882430648
7431,7569.0,262.0,0.9653851235301889
7432,7568.0,243.0,0.9678911205073996
7433,7567.0,278.0,0.9632615303290604
7434,7566.0,261.0,0.9655035685963521
7435,7565.0,294.0,0.9611368142762723
7436,7564.0,267.0,0.9647012162876785
7437,7563.0,258.0,0.9658865529551766
7438,7562.0,278.0,0.9632372388257074
7439,7561.0,259.0,0.9657452717894458
7440,7560.0,278.0,0.9632275132275132
7441,7559.0,265.0,0.9649424527053843
7442,7558.0,341.0,0.9548822439798889
7443,7557.0,258.0,0.9658594680428741
7444,7556.0,275.0,0.9636050820539969
7445,7555.0,283.0,0.9625413633355394
7446,7554.0,281.0,0.9628011649457241
7447,7553.0,281.0,0.9627962399046737
7448,7552.0,272.0,0.9639830508474576
7449,7551.0,262.0,0.9653026089259701
7450,7550.0,274.0,0.9637086092715231
7451,7549.0,282.0,0.9626440588157372
7452,7548.0,274.0,0.9636989931107578
7453,7547.0,271.0,0.9640916920630714
7454,7546.0,271.0,0.9640869334746885
7455,7545.0,277.0,0.9632869449966865
7456,7544.0,271.0,0.9640774125132555
7457,7543.0,272.0,0.9639400768924831
7458,7542.0,263.0,0.9651286130999734
7459,7541.0,277.0,0.9632674711576714
7460,7540.0,282.0,0.9625994694960213
7461,7539.0,270.0,0.9641862315957024
7462,7538.0,269.0,0.9643141416821438
7463,7537.0,266.0,0.9647074432798195
7464,7536.0,270.0,0.964171974522293
7465,7535.0,270.0,0.9641672196416722
7466,7534.0,267.0,0.9645606583488187
7467,7533.0,278.0,0.9630957121996548
7468,7532.0,257.0,0.9658789166224111
7469,7531.0,270.0,0.964148187491701
7470,7530.0,257.0,0.9658698539176627
7471,7529.0,278.0,0.9630761057245318
7472,7528.0,273.0,0.9637353878852285
7473,7527.0,275.0,0.9634648598379169
7474,7526.0,276.0,0.9633271326069626
7475,7525.0,289.0,0.9615946843853821
7476,7524.0,256.0,0.9659755449229134
7477,7523.0,257.0,0.9658380965040543
7478,7522.0,283.0,0.9623770273863335
7479,7521.0,275.0,0.9634357133359925
7480,7520.0,273.0,0.9636968085106383
7481,7519.0,271.0,0.9639579731347254
7482,7518.0,275.0,0.9634211226389997
7483,7517.0,284.0,0.9622189703339098
7484,7516.0,282.0,0.9624800425758382
7485,7515.0,264.0,0.9648702594810379
7486,7514.0,262.0,0.9651317540590897
7487,7513.0,268.0,0.9643284972713962
7488,7512.0,260.0,0.9653887113951012
7489,7511.0,283.0,0.9623219278391693
7490,7510.0,265.0,0.9647137150466045
7491,7509.0,271.0,0.9639099746970302
7492,7508.0,270.0,0.9640383590836441
7493,7507.0,258.0,0.9656320767283868
7494,7506.0,260.0,0.9653610444977352
7495,7505.0,278.0,0.9629580279813458
7496,7504.0,270.0,0.9640191897654584
7497,7503.0,262.0,0.9650806344129015
7498,7502.0,272.0,0.963743001866169
7499,7501.0,290.0,0.9613384882015731
7500,7500.0,266.0,0.9645333333333334
7501,7499.0,261.0,0.9651953593812508
7502,7498.0,272.0,0.9637236596425713
7503,7497.0,276.0,0.9631852741096438
7504,7496.0,276.0,0.9631803628601922
7505,7495.0,269.0,0.9641094062708472
7506,7494.0,259.0,0.9654390178809714
7507,7493.0,275.0,0.9632990791405311
7508,7492.0,260.0,0.9652963160704752
7509,7491.0,263.0,0.9648912027766653
7510,7490.0,271.0,0.9638184245660881
7511,7489.0,279.0,0.9627453598611296
7512,7488.0,271.0,0.9638087606837606
7513,7487.0,244.0,0.9674101776412448
7514,7486.0,279.0,0.9627304301362544
7515,7485.0,276.0,0.96312625250501
7516,7484.0,265.0,0.9645911277391769
7517,7483.0,269.0,0.9640518508619538
7518,7482.0,280.0,0.9625768511093291
7519,7481.0,271.0,0.9637748964042241
7520,7480.0,276.0,0.9631016042780749
7521,7479.0,273.0,0.9634977938227036
7522,7478.0,256.0,0.9657662476598021
7523,7477.0,282.0,0.9622843386384914
7524,7476.0,283.0,0.9621455323702515
7525,7475.0,261.0,0.9650836120401338
7526,7474.0,274.0,0.9633395772009633
7527,7473.0,271.0,0.963736116686739
7528,7472.0,265.0,0.9645342612419701
7529,7471.0,263.0,0.9647972159014857
7530,7470.0,267.0,0.9642570281124498
7531,7469.0,275.0,0.9631811487481591
7532,7468.0,285.0,0.9618371719335833
7533,7467.0,264.0,0.9646444355162715
7534,7466.0,266.0,0.9643718189124029
7535,7465.0,254.0,0.965974547890154
7536,7464.0,264.0,0.9646302250803859
7537,7463.0,273.0,0.9634195363794721
7538,7462.0,265.0,0.9644867327794157
7539,7461.0,291.0,0.9609971853638922
7540,7460.0,259.0,0.9652815013404825
7541,7459.0,278.0,0.9627295884166779
7542,7458.0,270.0,0.9637972646822204
7543,7457.0,277.0,0.9628536945152206
7544,7456.0,264.0,0.9645922746781116
7545,7455.0,274.0,0.9632461435278337
7546,7454.0,269.0,0.9639119935605044
7547,7453.0,262.0,0.9648463705890246
7548,7452.0,259.0,0.9652442297369833
7549,7451.0,266.0,0.9643000939471212
7550,7450.0,274.0,0.9632214765100671
7551,7449.0,263.0,0.9646932474157605
7552,7448.0,263.0,0.96468850698174
7553,7447.0,268.0,0.9640123539680409
7554,7446.0,268.0,0.9640075208165458
7555,7445.0,267.0,0.9641370047011417
7556,7444.0,268.0,0.9639978506179473
7557,7443.0,278.0,0.9626494693000134
7558,7442.0,268.0,0.9639881752217145
7559,7441.0,278.0,0.962639430184115
7560,7440.0,260.0,0.9650537634408602
7561,7439.0,270.0,0.963704799032128
7562,7438.0,263.0,0.9646410325356278
7563,7437.0,283.0,0.9619470216485142
7564,7436.0,262.0,0.9647660032275417
7565,7435.0,268.0,0.9639542703429724
7566,7434.0,269.0,0.9638149044928706
7567,7433.0,275.0,0.9630028252388
7568,7432.0,267.0,0.9640742734122713
7569,7431.0,131.0,0.9823711478939577
7570,7430.0,273.0,0.963257065948856
7571,7429.0,273.0,0.9632521200699959
7572,7428.0,252.0,0.9660743134087237
7573,7427.0,274.0,0.9631075804497106
7574,7426.0,272.0,0.9633719364395368
7575,7425.0,273.0,0.9632323232323232
7576,7424.0,263.0,0.9645743534482759
7577,7423.0,256.0,0.9655125959854506
7578,7422.0,272.0,0.9633521961735382
7579,7421.0,277.0,0.9626734941382563
7580,7420.0,260.0,0.9649595687331536
7581,7419.0,259.0,0.9650896347216606
7582,7418.0,262.0,0.9646805068751685
7583,7417.0,276.0,0.9627881892948631
7584,7416.0,265.0,0.9642664509169363
7585,7415.0,259.0,0.9650708024275118
7586,7414.0,275.0,0.9629080118694362
7587,7413.0,265.0,0.9642519897477404
7588,7412.0,253.0,0.965866162978953
7589,7411.0,276.0,0.9627580623397652
7590,7410.0,272.0,0.9632928475033739
7591,7409.0,281.0,0.9620731542718316
7592,7408.0,257.0,0.9653077753779697
7593,7407.0,255.0,0.9655731065208586
7594,7406.0,256.0,0.965433432352147
7595,7405.0,259.0,0.9650236326806212
7596,7404.0,265.0,0.9642085359265262
7597,7403.0,260.0,0.9648791030663244
7598,7402.0,258.0,0.9651445555255337
7599,7401.0,257.0,0.9652749628428591
7600,7400.0,269.0,0.9636486486486486
7601,7399.0,256.0,0.9654007298283552
7602,7398.0,259.0,0.9649905379832387
7603,7397.0,258.0,0.9651209949979721
7604,7396.0,259.0,0.9649810708491077
7605,7395.0,253.0,0.9657876943881001
7606,7394.0,258.0,0.9651068433865296
7607,7393.0,264.0,0.9642905451102394
7608,7392.0,267.0,0.9638798701298701
7609,7391.0,254.0,0.9656338790420782
7610,7390.0,256.0,0.9653585926928281
7611,7389.0,274.0,0.9629178508593855
7612,7388.0,255.0,0.9654845695722793
7613,7387.0,270.0,0.9634493028292948
7614,7386.0,274.0,0.9629027890603845
7615,7385.0,276.0,0.9626269465132025
7616,7384.0,262.0,0.9645178764897074
7617,7383.0,267.0,0.9638358390898009
7618,7382.0,264.0,0.9642373340558115
7619,7381.0,277.0,0.9624712098631621
7620,7380.0,265.0,0.9640921409214092
7621,7379.0,267.0,0.9638162352622307
7622,7378.0,278.0,0.962320412035782
7623,7377.0,270.0,0.9633997559983734
7624,7376.0,271.0,0.9632592190889371
7625,7375.0,274.0,0.9628474576271187
7626,7374.0,270.0,0.9633848657445078
7627,7373.0,271.0,0.9632442696324427
7628,7372.0,262.0,0.9644601193705914
7629,7371.0,258.0,0.964997964997965
7630,7370.0,265.0,0.9640434192672999
7631,7369.0,265.0,0.9640385398290134
7632,7368.0,255.0,0.9653908794788274
7633,7367.0,261.0,0.9645717388353469
7634,7366.0,258.0,0.9649742058104805
7635,7365.0,272.0,0.9630685675492193
7636,7364.0,266.0,0.9638783269961977
7637,7363.0,260.0,0.9646883063968491
7638,7362.0,265.0,0.9640043466449334
7639,7361.0,268.0,0.9635919032740117
7640,7360.0,261.0,0.9645380434782609
7641,7359.0,265.0,0.9639896725098519
7642,7358.0,244.0,0.966838814895352
7643,7357.0,259.0,0.9647954329210275
7644,7356.0,262.0,0.9643828167482328
7645,7355.0,257.0,0.9650577838205302
7646,7354.0,271.0,0.963149306499864
7647,7353.0,265.0,0.9639602883176934
7648,7352.0,251.0,0.9658596300326442
7649,7351.0,268.0,0.9635423751870493
7650,7350.0,263.0,0.9642176870748299
7651,7349.0,275.0,0.9625799428493672
7652,7348.0,266.0,0.9637996733805116
7653,7347.0,250.0,0.965972505784674
7654,7346.0,273.0,0.9628369180506398
7655,7345.0,256.0,0.965146358066712
7656,7344.0,265.0,0.9639161220043573
7657,7343.0,261.0,0.9644559444368787
7658,7342.0,268.0,0.9634976845546173
7659,7341.0,269.0,0.9633564909412886
7660,7340.0,261.0,0.964441416893733
7661,7339.0,268.0,0.9634827633192533
7662,7338.0,258.0,0.9648405560098119
7663,7337.0,271.0,0.9630639225841625
7664,7336.0,256.0,0.965103598691385
7665,7335.0,267.0,0.96359918200409
7666,7334.0,267.0,0.9635942187073903
7667,7333.0,262.0,0.9642711032319651
